Month,Day,Year,Julian Day,Type,Vessel,Captain,Trip #,Grid #,Consolidated Grid,Location,Consolidated Location,Barbed hook,Trip Length (hr),Ave Depth (ft),No Rods,Bait,Date,Species,2015TagInventory,PredatorID,Length (in),Length (cm),Length (mm),PredGW,GWGroup,Released,Sex,Add'l PH Released,Add'l ATF Released,Weight (lb),Weight (kg),Prey Code,Prey Comments,Comments,Gape Width (mm),Gape Height (mm),Gape Notes,DS = data sheet,Time Caught,2016Modified_PreyCode
7,30,2016,212,Personal Use,Private Angler,,,11,G,,Icy Strait,Y,,200,,herring,7/30/2016,PH,FALSE,10796,28.74,73.0,730,87.3518,76-95,N,F,,,11.57,5.25,3,fish (no head),,,,,,,
7,30,2016,212,Personal Use,Private Angler,,,2,B,,N. Lynn Canal,,,300,,"herring, halibut skin",7/30/2016,PH,FALSE,10834,29.21,74.2,742,88.78772,76-95,N,F,,,12.13,5.50,1,empty,,,,,,,
7,30,2016,212,Personal Use,Private Angler,,,2,B,,N. Lynn Canal,Y,,300,,herring,7/30/2016,PH,FALSE,10942,29.25,74.3,743,88.90738,76-95,N,F,,,12.68,5.75,1,empty,,,,,,,
7,30,2016,212,Personal Use,Private Angler,,,11,G,,Icy Strait,,,200,,herring,7/30/2016,PH,FALSE,10913,29.41,74.7,747,89.38602,76-95,N,F,,,12.68,5.75,1,empty,,,,,,,
7,30,2016,212,Personal Use,Private Angler,,,2,B,,N. Lynn Canal,Y,,300,,herring,7/30/2016,PH,FALSE,10841,29.65,75.3,753,90.10398,76-95,N,F,,,13.23,6.00,2,"dentary, premaxilla (2), other bones",,,,,,,
7,30,2016,212,Personal Use,Private Angler,,,2,B,,N. Lynn Canal,,,330,,"octopus, herring",7/30/2016,PH,FALSE,10794,29.96,76.1,761,91.06126,76-95,N,F,,,19.84,9.00,2,"vertebrae, dentary, and other bones",,,,,,,
7,30,2016,212,Personal Use,Private Angler,,,2,B,,N. Lynn Canal,,,250,,herring,7/30/2016,PH,FALSE,11155,30.12,76.5,765,91.5399,76-95,N,F,,,14.33,6.50,2,"otolith (2), dentary, misc bones.",,,,,,,
7,30,2016,212,Personal Use,Private Angler,,,2,B,,N. Lynn Canal,Y,,300,,herring,7/30/2016,PH,FALSE,10970,30.39,77.2,772,92.37752,76-95,N,F,,,15.43,7.00,2,"two otoliths, two lenses, other bones",,,,,,,
7,30,2016,212,Personal Use,Private Angler,,,2,B,,N. Lynn Canal,,,330,,"octopus, herring",7/30/2016,PH,FALSE,10807,30.43,77.3,773,92.49718,76-95,N,F,,,8.27,3.75,2,"vert string, 2 otoliths, and bones",,,,,,,
7,30,2016,212,Personal Use,Private Angler,,,2,B,,N. Lynn Canal,,,330,,"octopus, herring",7/30/2016,PH,FALSE,11103,30.51,77.5,775,92.7365,76-95,N,F,,,12.68,5.75,3,"fish with flesh, squid beak, and lens",,,,,,,
7,30,2016,212,Personal Use,Private Angler,,,1,B,,N. Lynn Canal,Y,,230,,squid,7/30/2016,PH,FALSE,11093,31.42,79.8,795,95.48868,76-95,N,F,,,14.88,6.75,2,squid beak,,,,,,,
7,30,2016,212,Personal Use,Private Angler,,,2,B,,N. Lynn Canal,,,330,,"octopus, herring",7/30/2016,PH,FALSE,11087,31.34,79.6,796,95.24936,76-95,N,F,,,14.88,6.75,,,stomach cut by filleters,,,,,,
7,30,2016,212,Personal Use,Private Angler,,,5,C,,Lynn Canal,,,200,,herring,7/30/2016,PH,FALSE,10855,31.46,79.9,799,95.60834,76-95,N,F,,,15.43,7.00,1,empty,,,,,,,
7,30,2016,212,Charter,Kiska Ann,Ben Huntley,20,2,B,,N. Lynn Canal,Y,1.30,360,4,"halibut skin, ATF",7/30/2016,PH,FALSE,2448,31.50,80.0,800,95.739966,76-95,N,F,,,13.00,6.00,8,Contents,,,,,,00-Jan-00,
7,30,2016,212,Personal Use,Private Angler,,,1,B,,N. Lynn Canal,Y,,230,,squid,7/30/2016,PH,FALSE,10839,31.89,81.0,810,96.9246,96-115,N,F,,,17.09,7.75,3,squid parts,,,,,,,
7,30,2016,212,Charter,Kiska Ann,Ben Huntley,20,2,B,,N. Lynn Canal,Y,1.30,360,4,"halibut skin, ATF",7/30/2016,PH,FALSE,2443,32.00,81.3,813,97.259648,96-115,N,F,,,13.00,5.77,8,Contents,,,,,,00-Jan-00,
7,30,2016,212,Charter,Kiska Ann,Ben Huntley,20,2,B,,N. Lynn Canal,Y,1.30,360,4,"halibut skin, ATF",7/30/2016,PH,FALSE,2483,32.25,81.9,819,98.019489,96-115,N,F,,,13.00,5.81,1,empty,,,,,,00-Jan-00,
7,30,2016,212,Personal Use,Private Angler,,,2,B,,N. Lynn Canal,Y,,300,,herring,7/30/2016,PH,FALSE,11058,33.11,84.1,841,100.63406,96-115,N,F,,,18.74,8.50,1,empty,,,,,,,
7,30,2016,212,Personal Use,Private Angler,,,2,B,,N. Lynn Canal,,,330,,"octopus, herring",7/30/2016,PH,FALSE,11102,33.86,86.0,860,102.9076,96-115,N,F,,,18.19,8.25,2,one fin ray,,,,,,,
7,30,2016,212,Personal Use,Private Angler,,,2,B,,N. Lynn Canal,,,330,,"octopus, herring",7/30/2016,PH,FALSE,11105,33.86,86.0,860,102.9076,96-115,N,F,,,18.19,8.25,1,empty,,,,,,,
7,30,2016,212,Personal Use,Private Angler,,,11,G,,Icy Strait,Y,,200,,herring,7/30/2016,PH,FALSE,10837,34.29,87.1,871,104.22386,96-115,N,F,,,20.94,9.50,5,"crabs (3), one large herring? (labeled A, B, C, D)",,,,,,,
7,30,2016,212,Charter,Anchor Point Lodge,,9,8,E,,Howard Bay,N,2.93,350,2,"halibut skin, ATF",7/30/2016,PH,FALSE,2328,34.50,87.6,876,104.858058,96-115,N,F,,,18.00,7.94,8,Contents,,,,,,00-Jan-00,
7,30,2016,212,Personal Use,Private Angler,,,2,B,,N. Lynn Canal,Y,,300,,herring,7/30/2016,PH,FALSE,10881,35.08,89.1,891,106.61706,96-115,N,F,,,24.80,11.25,2,"crab, fish bones, lens",,,,,,,
7,30,2016,212,Personal Use,Private Angler,,,1,B,,N. Lynn Canal,Y,,150,,herring,7/30/2016,PH,FALSE,11054,39.37,100.0,1000,119.66,116-135,N,F,,,35.27,16.00,2,"lens, vertebrae, misc bones",,,,,,,
7,30,2016,212,Personal Use,Private Angler,,,2,B,,N. Lynn Canal,,,330,,"octopus, herring",7/30/2016,PH,FALSE,11095,40.04,101.7,1017,121.69422,116-135,N,F,,,29.76,13.50,2,Misc. bones,,,,,,,
7,30,2016,212,Charter,Anchor Point Lodge,,8,8,E,,Howard Bay,N,1.52,330,2,"halibut skin, ATF",7/30/2016,PH,FALSE,0641,48.25,122.6,1226,146.649313,>136,N,F,,,46.00,20.80,1,empty,,,,,,00-Jan-00,
7,31,2016,213,Charter,Kiska Ann,Ben Huntley,21,9,F,,Funter Bay,Y,2.37,280,4,"halibut skin, ATF",7/31/2016,PH,FALSE,2565,29.00,73.7,737,88.141556,76-95,N,F,,,11.00,4.93,8,Contents,,,,,,00-Jan-00,
7,31,2016,213,Charter,Kiska Ann,Ben Huntley,21,9,F,,Funter Bay,Y,2.37,280,4,"halibut skin, ATF",7/31/2016,PH,FALSE,2568,29.25,74.3,743,88.901397,76-95,N,F,,,11.00,4.94,1,empty,,,,,,00-Jan-00,
7,31,2016,213,Charter,Kaley Y,Kenji Yamada,27,9,F,,Funter Bay,Y,1.98,300,4,"halibut skin, ATF, cod, salmon",7/31/2016,PH,FALSE,2297,35.25,89.5,895,107.137581,96-115,N,F,,,,,8,Contents,,,,,,00-Jan-00,
7,31,2016,213,Charter,Kaley Y,Kenji Yamada,27,9,F,,Funter Bay,Y,1.98,300,4,"halibut skin, ATF, cod, salmon",7/31/2016,PH,FALSE,2294,37.00,94.0,940,112.456468,96-115,N,F,,,,,1,empty,,,,,,00-Jan-00,
8,1,2016,214,Charter,Kaley Y,Kenji Yamada,28,8,E,,Howard Bay,Y,0.81,300,4,"halibut skin, ATF, cod, salmon",8/1/2016,PH,FALSE,2274,28.00,71.1,711,85.102192,76-95,N,F,,,9.00,3.99,8,Contents,,,,,,00-Jan-00,
8,1,2016,214,Charter,Kaley Y,Kenji Yamada,28,8,E,,Howard Bay,Y,0.81,300,4,"halibut skin, ATF, cod, salmon",8/1/2016,PH,FALSE,2262,28.00,71.1,711,85.102192,76-95,N,F,,,9.00,4.11,8,Contents,,,,,,00-Jan-00,
8,1,2016,214,Charter,Kiska Ann,Ben Huntley,22,9,F,,Funter Bay,Y,2.40,280,4,"halibut skin, ATF, salmon",8/1/2016,PH,FALSE,2505,30.00,76.2,762,91.18092,76-95,N,F,2,0,11.00,4.77,,,,,,,,00-Jan-00,
8,1,2016,214,Charter,Kiska Ann,Ben Huntley,22,9,F,,Funter Bay,Y,2.40,280,4,"halibut skin, ATF, salmon",8/1/2016,PH,FALSE,2511,30.75,78.1,781,93.460443,76-95,N,F,,,10.00,4.72,8,Contents,,,,,,00-Jan-00,
8,1,2016,214,Charter,Kiska Ann,Ben Huntley,22,9,F,,Funter Bay,Y,2.40,280,4,"halibut skin, ATF, salmon",8/1/2016,PH,FALSE,2502,31.75,80.6,806,96.499807,96-115,N,F,,,13.00,5.92,8,Contents,,,,,,00-Jan-00,
8,1,2016,214,Charter,Kaley Y,Kenji Yamada,28,8,E,,Howard Bay,Y,0.81,300,4,"halibut skin, ATF, cod, salmon",8/1/2016,PH,FALSE,2286,32.00,81.3,813,97.259648,96-115,N,F,,,13.00,5.91,8,Contents,,,,,,00-Jan-00,
8,2,2016,215,Charter,Kaley Y,Kenji Yamada,29,8,E,,Howard Bay,Y,1.91,300,4,"halibut skin, ATF, cod, salmon",8/2/2016,PH,FALSE,2266,33.00,83.8,838,100.299012,96-115,N,F,,,14.00,6.40,1,empty,,,,,,00-Jan-00,
8,2,2016,215,Charter,Kaley Y,Kenji Yamada,29,8,E,,Howard Bay,Y,1.91,300,4,"halibut skin, ATF, cod, salmon",8/2/2016,PH,FALSE,2269,33.50,85.1,851,101.818694,96-115,N,F,,,14.00,6.43,8,Contents,,,,,,00-Jan-00,
8,2,2016,215,Charter,Kiska Ann,Ben Huntley,23,8,E,,Howard Bay,Y,2.20,360,4,"halibut skin, ATF, salmon",8/2/2016,PH,FALSE,2522,34.00,86.4,864,103.338376,96-115,N,F,,,16.00,7.15,8,Contents,,,,,,00-Jan-00,
8,2,2016,215,Charter,Kiska Ann,Ben Huntley,23,8,E,,Howard Bay,Y,2.20,360,4,"halibut skin, ATF, salmon",8/2/2016,PH,FALSE,2516,35.75,90.8,908,108.657263,96-115,N,F,,,17.00,7.92,8,Contents,,,,,,00-Jan-00,
8,2,2016,215,Charter,Kiska Ann,Ben Huntley,23,8,E,,Howard Bay,Y,2.20,360,4,"halibut skin, ATF, salmon",8/2/2016,PH,FALSE,2517,36.50,92.7,927,110.936786,96-115,N,F,,,21.00,9.55,8,Contents,,,,,,00-Jan-00,
8,2,2016,215,Charter,Kiska Ann,Ben Huntley,23,8,E,,Howard Bay,Y,2.20,360,4,"halibut skin, ATF, salmon",8/2/2016,PH,FALSE,2524,36.75,93.3,933,111.696627,96-115,N,F,,,22.00,9.77,8,Contents,,,,,,00-Jan-00,
8,4,2016,217,Charter,Kiska Ann,Ben Huntley,,13,G,,Icy Strait,,,375,4,"ATF, skin",8/4/2016,PH,FALSE,11312,21.75,55.2,552,66.106167,<76,N,F,,,2.95,1.34,1,empty,,,,,,,
8,4,2016,217,Charter,Kaley Y,Kenji Yamada,,13,G,,Icy Strait,Y,0.80,250,4,"ATF, skin, cod",8/4/2016,PH,FALSE,11336,30.25,76.8,768,91.940761,76-95,N,F,,,11.54,5.23,1,empty,,,,,,,
8,4,2016,217,Charter,Kaley Y,Kenji Yamada,,13,G,,Icy Strait,Y,0.80,250,4,"ATF, skin, cod",8/4/2016,PH,FALSE,11429,31.50,80.0,800,95.739966,76-95,N,F,,,13.29,6.03,1,empty,,,,,,,
8,4,2016,217,Charter,Kaley Y,Kenji Yamada,,13,G,,Icy Strait,Y,0.80,250,4,"ATF, skin, cod",8/4/2016,PH,FALSE,11440,31.50,80.0,800,95.739966,76-95,N,F,,,11.61,5.27,3,fish,,,,,,,
8,4,2016,217,Charter,Kaley Y,Kenji Yamada,,13,G,,Icy Strait,Y,0.80,250,4,"ATF, skin, cod",8/4/2016,PH,FALSE,11338,33.00,83.8,838,100.299012,96-115,N,F,,,15.12,6.86,1,empty,,,,,,,
8,4,2016,217,Charter,Kaley Y,Kenji Yamada,,13,G,,Icy Strait,Y,0.80,250,4,"ATF, skin, cod",8/4/2016,PH,FALSE,11398,33.50,85.1,851,101.818694,96-115,N,F,,,16.60,7.53,2,fish bones galore,,,,,,,
8,4,2016,217,Charter,Kaley Y,Kenji Yamada,,13,G,,Icy Strait,Y,0.80,250,4,"ATF, skin, cod",8/4/2016,PH,FALSE,11459,37.25,94.6,946,113.216309,96-115,N,F,,,22.68,10.29,2,"two octo beaks, arms, and fish vertebrae",,,,,,,
8,6,2016,219,Personal Use,Private Angler,,,5,C,,Lynn Canal,,,220,,jig,8/6/2016,PH,FALSE,11141,23.62,60.0,600,71.796,<76,N,F,,,5.51,2.50,2,some piece of flesh maybe salmon?,,,,,,,
8,6,2016,219,Personal Use,Private Angler,,,1,B,,N. Lynn Canal,,,240,,salmon,8/6/2016,PH,FALSE,10943,26.97,68.5,685,81.9671,76-95,N,F,,,8.82,4.00,4,"2 crabs, string vertebrae, otolith",,,,,,,
8,6,2016,219,Personal Use,Private Angler,,,2,B,,N. Lynn Canal,,,270,,herring,8/6/2016,PH,FALSE,11203,28.90,73.4,734,87.83044,76-95,N,F,,,9.92,4.50,2,"string vertebrae, otolith",,,,,,,
8,6,2016,219,Personal Use,Private Angler,,,1,B,,N. Lynn Canal,,,240,,salmon,8/6/2016,PH,FALSE,10962,29.53,75.0,750,89.745,76-95,N,F,,,10.47,4.75,3,crab/shrimp,,,,,,,
8,6,2016,219,Charter,Kimiko Ann,Richard Yamada,29,3,B,,N. Lynn Canal,N,1.00,,2,"halibut skin, ATF",8/6/2016,PH,FALSE,3097,30.00,76.2,762,91.18092,76-95,N,F,,,11.00,5.08,8,Contents,,,,,,00-Jan-00,
8,6,2016,219,Personal Use,Private Angler,,,2,B,,N. Lynn Canal,,,270,,herring,8/6/2016,PH,FALSE,10977,30.12,76.5,765,91.5399,76-95,N,F,,,11.02,5.00,1,empty,,,,,,,
8,6,2016,219,Personal Use,Private Angler,,,2,B,,N. Lynn Canal,,,270,,herring,8/6/2016,PH,FALSE,10972,30.12,76.5,765,91.5399,76-95,N,F,,,11.02,5.00,1,empty,,,,,,,
8,6,2016,219,Personal Use,Private Angler,,,1,B,,N. Lynn Canal,,,240,,salmon,8/6/2016,PH,FALSE,10873,30.24,76.8,768,91.89888,76-95,N,F,,,12.13,5.50,2,fish bones,,,,,,,
8,6,2016,219,Personal Use,Private Angler,,,2,B,,N. Lynn Canal,,,270,,herring,8/6/2016,PH,FALSE,10843,30.31,77.0,770,92.1382,76-95,N,F,,,12.68,5.75,3,King crab with flesh,,,,,,,
8,6,2016,219,Personal Use,Private Angler,,,7,D,,Favorite Channel,,,300,,"herring, salmon",8/6/2016,PH,FALSE,11234,30.51,77.5,775,92.7365,76-95,N,F,,,13.23,6.00,1,empty,,,,,,,
8,6,2016,219,Personal Use,Private Angler,,,2,B,,N. Lynn Canal,,,300,,herring,8/6/2016,PH,FALSE,10958,30.55,77.6,776,92.85616,76-95,N,F,,,11.57,5.25,2,"mermaids purse, dentary, misc bones, loose vertebrae, subopercular",,,,,,,
8,6,2016,219,Personal Use,Private Angler,,,1,B,,N. Lynn Canal,,,230,,herring,8/6/2016,PH,FALSE,10973,30.55,77.6,776,92.85616,76-95,N,F,,,13.78,6.25,1,empty,,,,,,,
8,6,2016,219,Personal Use,Private Angler,,,5,C,,Lynn Canal,,,220,,jig,8/6/2016,PH,FALSE,11178,30.79,78.2,782,93.57412,76-95,N,F,,,12.13,5.50,1,empty,,,,,,,
8,6,2016,219,Personal Use,Private Angler,,,2,B,,N. Lynn Canal,,,270,,herring,8/6/2016,PH,FALSE,11111,31.50,80.0,800,95.728,76-95,N,F,,,11.02,5.00,3,salmon? Vertebrae and flesh,,,,,,,
8,6,2016,219,Personal Use,Private Angler,,,3,B,,N. Lynn Canal,,,120,,herring,8/6/2016,PH,FALSE,10932,31.50,80.0,800,95.728,76-95,N,F,,,15.98,7.25,2,"scales, cleithrum?",,,,,,,
8,6,2016,219,Personal Use,Private Angler,,,1,B,,N. Lynn Canal,,,240,,salmon,8/6/2016,PH,FALSE,11147,32.13,81.6,816,97.64256,96-115,N,F,,,18.74,8.50,2,"two to three squid beaks, dentary, misc fish bones, 1 large lenses, 1 large otolith",,,,,,,
8,6,2016,219,Personal Use,Private Angler,,,1,B,,N. Lynn Canal,,,80,,"herring, squid",8/6/2016,PH,FALSE,10934,34.25,87.0,870,104.1042,96-115,N,F,,,19.84,9.00,3,King crab?,,,,,,,
8,6,2016,219,Personal Use,Private Angler,,,2,B,,N. Lynn Canal,,,270,,herring,8/6/2016,PH,FALSE,11172,34.53,87.7,877,104.94182,96-115,N,F,,,19.29,8.75,3,"fish flesh and bones, maxilla, etc.",,,,,,,
8,6,2016,219,Personal Use,Private Angler,,,1,B,,N. Lynn Canal,,,230,,herring,8/6/2016,PH,FALSE,10945,38.62,98.1,981,117.38646,116-135,N,F,,,27.56,12.50,3,"squid beak and mantle, fish bones, otolith",,,,,,,
8,6,2016,219,Personal Use,Private Angler,,,2,B,,N. Lynn Canal,,,270,,herring,8/6/2016,PH,FALSE,11121,40.24,102.2,1022,122.29252,116-135,N,F,,,,,2,"otolith, loose vertebrae, fish bones",too heavy to weigh,,,,,,
8,6,2016,219,Personal Use,Private Angler,,,1,B,,N. Lynn Canal,,,80,,"herring, squid",8/6/2016,PH,FALSE,11116,43.50,110.5,1105,132.2243,116-135,N,F,,,32.52,14.75,3,"vertebrae, crab carapace, squid beak",,,,,,,
8,7,2016,220,Charter,Kiska Ann,Ben Huntley,24,8,E,,Howard Bay,Y,3.19,,4,"cod, salmon, halibut skin, ATF",8/7/2016,PH,TRUE,2532,30.00,76.2,762,91.18092,76-95,N,F,,,,,,Unknown tag in possession (contents?),,,,,,00-Jan-00,1
8,7,2016,220,Charter,Kaley Y,Kenji Yamada,30,8,E,,Howard Bay,Y,2.68,,4,"salmon, halibut skin, ATF, cod",8/7/2016,PH,FALSE,2237,39.00,99.1,991,118.535196,116-135,N,F,,,26.00,11.90,1,empty,,,,,,00-Jan-00,
8,7,2016,220,Charter,Kaley Y,Kenji Yamada,30,8,E,,Howard Bay,Y,2.68,,4,"salmon, halibut skin, ATF, cod",8/7/2016,PH,FALSE,2234,39.75,101.0,1010,120.814719,116-135,N,F,,,28.00,12.81,,,,,,,,00-Jan-00,
8,8,2016,221,Charter,Kaley Y,Kenji Yamada,31,9,F,,Funter Bay,Y,0.88,,4,,8/8/2016,PH,FALSE,2201,30.00,76.2,762,91.18092,76-95,N,F,,,10.00,4.34,8,Contents,,,,,,00-Jan-00,
8,8,2016,221,Charter,Kaley Y,Kenji Yamada,31,9,F,,Funter Bay,Y,0.88,,4,,8/8/2016,PH,FALSE,2227,36.00,91.4,914,109.417104,96-115,N,F,,,20.00,9.08,8,Contents,,,,,,00-Jan-00,
8,8,2016,221,Charter,Kaley Y,Kenji Yamada,31,9,F,,Funter Bay,Y,0.88,,4,,8/8/2016,PH,FALSE,2219,38.50,97.8,978,117.015514,116-135,N,F,0,0,24.00,11.01,8,Contents,,,,,,00-Jan-00,
8,12,2016,225,Charter,Kiska Ann,Ben Huntley,27,8,E,,Howard Bay,Y,2.90,,4,"halibut skin, salmon, cod, ATF",8/12/2016,PH,FALSE,2547,29.50,74.9,749,89.661238,76-95,N,F,,,11.00,4.87,8,Contents,,,,,,00-Jan-00,
8,12,2016,225,Charter,Kiska Ann,Ben Huntley,27,8,E,,Howard Bay,Y,2.90,,4,"halibut skin, salmon, cod, ATF",8/12/2016,PH,FALSE,2586,31.25,79.4,794,94.980125,76-95,N,F,,,12.00,5.53,8,Contents,,,,,,00-Jan-00,
8,12,2016,225,Charter,Kiska Ann,Ben Huntley,27,8,E,,Howard Bay,Y,2.90,,4,"halibut skin, salmon, cod, ATF",8/12/2016,PH,FALSE,2534,31.25,79.4,794,94.980125,76-95,N,F,,,12.00,5.28,1,empty,,,,,,00-Jan-00,
8,13,2016,226,Charter,Kaley Y,Kenji Yamada,32,13,G,,Icy Strait,Y,1.79,,4,"cod, salmon, halibut skin",8/13/2016,PH,FALSE,2218,32.25,81.9,819,98.019489,96-115,N,F,,,13.00,5.70,1,empty,,,,,,00-Jan-00,
8,13,2016,226,Charter,Kaley Y,Kenji Yamada,32,13,G,,Icy Strait,Y,1.79,,4,"cod, salmon, halibut skin",8/13/2016,PH,FALSE,2208,33.00,83.8,838,100.299012,96-115,N,F,5,0,15.00,6.80,1,empty,,,,,,00-Jan-00,
8,13,2016,226,Charter,Kaley Y,Kenji Yamada,32,13,G,,Icy Strait,Y,1.79,,4,"cod, salmon, halibut skin",8/13/2016,PH,FALSE,2217,33.00,83.8,838,100.299012,96-115,N,F,,,14.00,6.50,1,empty,,,,,,00-Jan-00,
8,13,2016,226,Charter,Kaley Y,Kenji Yamada,32,13,G,,Icy Strait,Y,1.79,,4,"cod, salmon, halibut skin",8/13/2016,PH,FALSE,2220,35.00,88.9,889,106.37774,96-115,N,F,,,15.00,6.94,1,empty,,,,,,00-Jan-00,
8,13,2016,226,Charter,Kiska Ann,Ben Huntley,28,13,G,,Icy Strait,Y,0.79,,4,"cod, salmon, halibut skin",8/13/2016,PH,FALSE,2578,37.50,95.3,952,113.97615,96-115,N,F,,,22.00,9.79,8,Contents,,,,,,00-Jan-00,
8,13,2016,226,Charter,Kiska Ann,Ben Huntley,28,13,G,,Icy Strait,Y,0.79,,4,"cod, salmon, halibut skin",8/13/2016,PH,FALSE,2507,39.50,100.3,1003,120.054878,116-135,N,F,,,27.00,12.07,8,Contents,,,,,,00-Jan-00,
8,14,2016,227,Charter,Kiska Ann,Ben Huntley,29,13,G,,Icy Strait,Y,1.48,,4,"salmon, cod, halibut skin, ATF",8/14/2016,PH,FALSE,2599,31.00,78.7,787,94.220284,76-95,N,F,,,12.00,5.48,8,Contents,,,,,,00-Jan-00,
8,14,2016,227,Charter,Kaley Y,Kenji Yamada,33,13,G,,Icy Strait,Y,1.06,,4,"salmon, halibut skin, ATF",8/14/2016,PH,FALSE,2223,33.25,84.5,845,101.058853,96-115,N,F,,,13.00,6.12,8,Contents,,,,,,00-Jan-00,
8,14,2016,227,Charter,Kiska Ann,Ben Huntley,29,13,G,,Icy Strait,Y,1.48,,4,"salmon, cod, halibut skin, ATF",8/14/2016,PH,FALSE,2519,33.50,85.1,851,101.818694,96-115,N,F,,,15.00,6.64,8,Contents,,,,,,00-Jan-00,
8,14,2016,227,Charter,Kiska Ann,Ben Huntley,29,13,G,,Icy Strait,Y,1.48,,4,"salmon, cod, halibut skin, ATF",8/14/2016,PH,FALSE,2508,34.00,86.4,864,103.338376,96-115,N,F,,,15.00,6.81,1,empty,,,,,,00-Jan-00,
8,14,2016,227,Charter,Kaley Y,Kenji Yamada,33,13,G,,Icy Strait,Y,1.06,,4,"salmon, halibut skin, ATF",8/14/2016,PH,FALSE,2211,37.00,94.0,940,112.456468,96-115,N,F,15,0,20.00,9.24,8,Contents,,,,,,00-Jan-00,
8,16,2016,229,Charter,Anchor Point Lodge,,12,13,G,,Icy Strait,Y,1.72,240,4,"halibut skin, pollock, salmon",8/16/2016,PH,FALSE,2557,,,,,NA,N,F,,,13.00,5.85,8,Contents,,,,,,00-Jan-00,
8,16,2016,229,Charter,Anchor Point Lodge,,12,13,G,,Icy Strait,Y,1.72,240,4,"halibut skin, pollock, salmon",8/16/2016,PH,FALSE,2579,29.00,73.7,737,88.141556,76-95,N,F,,,10.00,4.45,8,Contents,,,,,,00-Jan-00,
8,16,2016,229,Charter,Anchor Point Lodge,,12,13,G,,Icy Strait,Y,1.72,240,4,"halibut skin, pollock, salmon",8/16/2016,PH,FALSE,2414,31.25,79.4,794,94.980125,76-95,N,F,,,13.00,5.79,1,empty,,,,,,00-Jan-00,
8,16,2016,229,Charter,Anchor Point Lodge,,12,13,G,,Icy Strait,Y,1.72,240,4,"halibut skin, pollock, salmon",8/16/2016,PH,FALSE,2544,33.50,83.8,838,100.299012,96-115,N,F,,,14.00,6.55,1,empty,,,,,,00-Jan-00,
8,16,2016,229,Charter,Anchor Point Lodge,,12,13,G,,Icy Strait,Y,1.72,240,4,"halibut skin, pollock, salmon",8/16/2016,PH,FALSE,2531,33.75,85.7,857,102.578535,96-115,N,F,,,15.00,6.98,8,Contents,,,,,,00-Jan-00,
8,16,2016,229,Charter,Anchor Point Lodge,,12,13,G,,Icy Strait,Y,1.72,240,4,"halibut skin, pollock, salmon",8/16/2016,PH,FALSE,2583,34.50,87.6,876,104.858058,96-115,N,F,,,18.00,8.31,8,Contents,,,,,,00-Jan-00,
8,16,2016,229,Charter,Anchor Point Lodge,,12,13,G,,Icy Strait,Y,1.72,240,4,"halibut skin, pollock, salmon",8/16/2016,PH,FALSE,2521,34.50,87.6,876,104.858058,96-115,N,F,,,18.00,8.31,1,empty,,,,,,00-Jan-00,
8,17,2016,230,Charter,Lokahi,Jason Helyer,1,13,G,,Icy Strait,Y,1.50,370,4,"pollock, salmon head",8/17/2016,PH,FALSE,11322,29.65,75.3,753,90.10398,76-95,N,F,,,11.02,5.00,6,"crab, rock with epiphytes",,,,,,,
8,17,2016,230,Charter,Aukai,Edmond Coccagna,1,13,G,,Icy Strait,Y,1.50,370,4,"pollock, salmon head",8/17/2016,PH,FALSE,11394,30.31,77.0,770,92.1382,76-95,N,F,1,0,12.68,5.75,1,empty,,,,,,,
8,17,2016,230,Charter,Lokahi,Jason Helyer,1,13,G,,Icy Strait,Y,1.50,370,4,"pollock, salmon head",8/17/2016,PH,FALSE,11321,32.05,81.4,814,97.40324,96-115,N,F,,,14.33,6.50,1,empty,,,,,,,
8,17,2016,230,Charter,Lokahi,Jason Helyer,1,13,G,,Icy Strait,Y,1.50,370,4,"pollock, salmon head",8/17/2016,PH,FALSE,11425,36.61,93.0,930,111.2838,96-115,N,F,,,22.60,10.25,2,lower octopus beak,,,,,,,
8,19,2016,232,Charter,Kaley Y,Kenji Yamada,34,11,G,,Icy Strait,Y,3.11,,4,"cod, salmon, halibut skin, ATF",8/19/2016,PH,FALSE,2210,36.00,91.4,914,109.417104,96-115,N,F,,,20.00,8.92,8,Contents,,,,,,00-Jan-00,
8,19,2016,232,Charter,Kaley Y,Kenji Yamada,34,11,G,,Icy Strait,Y,3.11,,4,"cod, salmon, halibut skin, ATF",8/19/2016,PH,FALSE,2203,36.00,91.4,914,109.417104,96-115,N,F,,,20.00,9.29,8,Contents,,,,,,00-Jan-00,
8,19,2016,232,Charter,Kiska Ann,Ben Huntley,30,9,F,,Funter Bay,Y,3.35,,4,"cod, salmon, halibut skin, ATF",8/19/2016,PH,FALSE,2405,36.00,91.4,914,109.417104,96-115,N,F,,,19.00,8.77,8,Contents,,,,,,00-Jan-00,
8,20,2016,233,Charter,Kiska Ann,Ben Huntley,31,13,G,,Icy Strait,Y,2.04,,4,"salmon, halibut skin, ATF, cod",8/20/2016,PH,FALSE,2587,29.00,73.7,737,88.141556,76-95,N,F,6,0,4.00,2.02,1,empty,,,,,,00-Jan-00,
8,20,2016,233,Charter,Kaley Y,Kenji Yamada,36,13,G,,Icy Strait,Y,0.21,,4,"cod, salmon, halibut skin",8/20/2016,PH,FALSE,2929,32.00,81.3,813,97.259648,96-115,N,F,,,13.00,5.89,8,Contents,,,,,,00-Jan-00,
